Respondent,LanguageWorkedWith
26478,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;TypeScript
26479,C;C++;HTML/CSS;Java;JavaScript;PHP;SQL
26481,C++
26482,Bash/Shell/PowerShell;C++;HTML/CSS
26483,HTML/CSS;Swift
26484,HTML/CSS;JavaScript
26485,HTML/CSS;Java;JavaScript
26486,C#;C++;Python;SQL
26487,HTML/CSS;JavaScript
26488,C#;JavaScript
26489,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PHP;Python;Ruby;Rust;SQL;Swift
26490,HTML/CSS;JavaScript
26491,JavaScript
26492,C#;Go;Java;JavaScript
26493,C;C#;C++;HTML/CSS
26494,HTML/CSS;Java;JavaScript;Julia;Kotlin;Ruby;Swift;TypeScript
26495,C;C++;HTML/CSS;Java;SQL
26496,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
26497,HTML/CSS;JavaScript;Python;Ruby;SQL
26498,Bash/Shell/PowerShell;Java;Scala;SQL
26499,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL
26500,C;C++;Go;HTML/CSS;JavaScript;PHP;Python;SQL
26502,Assembly;C;C#;C++;Dart;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
26504,C#;HTML/CSS
26505,C#;Dart;HTML/CSS;JavaScript;Kotlin;TypeScript
26506,C#;HTML/CSS;Java;JavaScript;PHP;SQL
26507,C#;C++;HTML/CSS;Java;JavaScript
26508,Bash/Shell/PowerShell;C;C++;Python
26509,C#;Kotlin;Rust
26510,HTML/CSS;JavaScript;PHP
26511,Dart;Java
26512,HTML/CSS;Java;Perl;PHP;Python;Scala
26513,HTML/CSS;Python;SQL;TypeScript;VBA
26514,Java;Swift
26515,Java;JavaScript;SQL;TypeScript
26516,HTML/CSS;JavaScript;TypeScript
26517,C;Python
26518,Java;JavaScript;Python;TypeScript
26519,C++;HTML/CSS;JavaScript;PHP
26520,C++;Go
26521,C;C++;HTML/CSS;Java;JavaScript;PHP;SQL
26522,Python
26523,Bash/Shell/PowerShell;Kotlin;SQL
26524,HTML/CSS;Java;Python
26526,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;TypeScript
26527,C;C++;HTML/CSS;JavaScript;Python
26528,C++;HTML/CSS;Java;JavaScript;PHP;SQL
26530,C++;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
26531,Assembly;Bash/Shell/PowerShell;C;C++
26532,Go;JavaScript;Python
26533,Python
26534,JavaScript;PHP;Swift
26535,Dart;HTML/CSS;JavaScript;PHP;TypeScript
26536,C;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
26537,HTML/CSS;Java;JavaScript;PHP;SQL
26538,C;C++;Java;Python;SQL
26539,C++;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL
26540,C#;SQL
26542,C++;HTML/CSS;Java;JavaScript
26543,C;C#;C++;Go;HTML/CSS;Java;JavaScript;SQL
26544,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;SQL
26545,Assembly;Bash/Shell/PowerShell;C;C++;JavaScript;PHP;Python;R;SQL
26546,C++;HTML/CSS;Java;JavaScript;SQL
26547,Bash/Shell/PowerShell;Java;JavaScript;Python
26548,Rust
26549,C#;C++;Go;HTML/CSS;JavaScript;Rust;SQL;TypeScript
26550,HTML/CSS;Java;JavaScript;TypeScript
26551,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
26552,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
26553,C#;Python
26554,Assembly;C;C#;C++;JavaScript;Python
26555,Bash/Shell/PowerShell;C;HTML/CSS;Rust;SQL
26556,C#;HTML/CSS;JavaScript;SQL
26558,Bash/Shell/PowerShell;C#;HTML/CSS
26559,HTML/CSS;JavaScript;Python;SQL
26560,HTML/CSS;JavaScript;PHP;SQL
26561,JavaScript;PHP
26562,PHP
26563,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;Python
26564,C#;C++;HTML/CSS;Java;JavaScript;Python;SQL
26565,Bash/Shell/PowerShell;C#;Python;SQL
26566,HTML/CSS;JavaScript;Python;SQL
26567,HTML/CSS;Java;JavaScript;Kotlin;SQL
26568,Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;JavaScript;Python;SQL
26569,HTML/CSS;JavaScript;SQL;TypeScript
26570,Bash/Shell/PowerShell;HTML/CSS;PHP;Python;R;SQL
26571,Python;SQL;VBA
26572,Ruby;SQL
26573,C;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
26574,C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
26575,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript
26576,HTML/CSS;JavaScript;PHP;SQL;TypeScript
26577,C#;HTML/CSS;JavaScript;SQL;TypeScript
26578,HTML/CSS;JavaScript;PHP;SQL
26579,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL
26580,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
26581,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
26582,Assembly;C;C++;Java;JavaScript;PHP;Python
26583,Java;JavaScript;PHP;Python
26584,HTML/CSS;JavaScript;PHP;SQL
26585,HTML/CSS;Java;JavaScript;Python;TypeScript
26586,C#;HTML/CSS;JavaScript;SQL;TypeScript
26587,C#;HTML/CSS;JavaScript;TypeScript
26589,C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
26590,C#;Dart;HTML/CSS;JavaScript;PHP
26591,Assembly;C;C++;SQL;VBA
26592,HTML/CSS;JavaScript
26593,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
26594,C;C#;C++;Dart;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
26595,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
26596,HTML/CSS;JavaScript;PHP;SQL
26597,HTML/CSS;JavaScript;Python
26598,HTML/CSS;JavaScript;TypeScript
26599,C#;Java;JavaScript;PHP;SQL
26600,Dart;Java;Python;SQL
26602,HTML/CSS;JavaScript;PHP;SQL
26603,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL;TypeScript
26604,HTML/CSS;JavaScript;PHP;SQL;TypeScript
26605,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;Swift;TypeScript
26606,Bash/Shell/PowerShell;C;C#;C++;Python
26607,C#
26608,HTML/CSS;Java;JavaScript;PHP;Python;SQL
26609,HTML/CSS;Java;JavaScript;PHP;SQL
26610,C#
26611,PHP
26612,Bash/Shell/PowerShell;Java;Python;SQL
26613,Java;JavaScript
26614,Bash/Shell/PowerShell;C#;JavaScript;Python;TypeScript
26615,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Python;Scala;SQL
26616,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;SQL
26617,C#;HTML/CSS;JavaScript;SQL
26618,C#;HTML/CSS;JavaScript;SQL;TypeScript
26619,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript;VBA
26620,C#;Go;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
26621,C;C#;Python
26622,Assembly;Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;Rust
26623,Java
26624,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL
26626,HTML/CSS;JavaScript;PHP
26627,C;C#;C++;HTML/CSS;JavaScript
26628,Bash/Shell/PowerShell;C;C++;Haskell;HTML/CSS;Java;JavaScript;Python;SQL
26629,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
26630,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;TypeScript
26631,Java;Kotlin
26632,C++
26633,Java;JavaScript;SQL
26634,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;Kotlin;PHP;Python;Ruby;Swift
26635,Bash/Shell/PowerShell;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
26636,C++;Python;SQL
26637,Assembly;Bash/Shell/PowerShell;C;C++;JavaScript;Rust;TypeScript
26638,HTML/CSS;Java
26639,HTML/CSS;Java;JavaScript;Scala
26640,Java
26641,HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL
26642,Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;Scala;SQL;Swift;TypeScript
26643,HTML/CSS;JavaScript;PHP;SQL
26644,Python;Swift
26645,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript
26646,HTML/CSS;JavaScript;PHP;Ruby;VBA
26647,C;C#;C++;Python
26648,C#;C++;Go;JavaScript;TypeScript
26649,Bash/Shell/PowerShell;Python
26650,Assembly;C;C++;HTML/CSS;JavaScript;SQL
26651,C;C#;JavaScript;SQL;TypeScript
26652,HTML/CSS;JavaScript;PHP;SQL
26653,C;C#;HTML/CSS;Java;PHP;SQL;VBA
26654,HTML/CSS;Java;JavaScript;Python;Scala;SQL
26655,C#;HTML/CSS;JavaScript;PHP;SQL
26656,Java
26657,JavaScript;Perl;PHP;Python;SQL;TypeScript
26658,HTML/CSS;JavaScript;Python;SQL
26659,C++;Python;Rust
26660,HTML/CSS;JavaScript;PHP;SQL
26661,Python
26662,Scala;TypeScript
26663,Bash/Shell/PowerShell;Java;JavaScript;Python;Rust;SQL
26664,JavaScript;PHP
26665,HTML/CSS;Java;JavaScript;PHP
26666,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
26667,Bash/Shell/PowerShell;C;C++;Haskell;Julia;Python;SQL
26668,Bash/Shell/PowerShell;C#;Go;Rust;SQL
26669,C#;HTML/CSS;JavaScript;SQL
26670,Java
26671,C;HTML/CSS;Java;JavaScript;SQL
26672,Bash/Shell/PowerShell;C;C++;HTML/CSS;Python;SQL
26673,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;Python
26674,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
26675,C#;Go;Java;Python;TypeScript
26676,C#;C++;Dart;HTML/CSS;Java;JavaScript;PHP;SQL
26677,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL;TypeScript
26678,Go;HTML/CSS;Java;JavaScript;Kotlin;SQL
26679,C++;HTML/CSS;Java;JavaScript;SQL
26680,Assembly;Bash/Shell/PowerShell;C;Go;HTML/CSS;JavaScript;Python;Ruby
26681,C;C++;HTML/CSS;JavaScript
26682,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python;Rust;SQL
26683,Bash/Shell/PowerShell;C#;Go;HTML/CSS;JavaScript
26684,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
26685,Bash/Shell/PowerShell;HTML/CSS;Ruby
26686,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;R;SQL
26687,C++;Java;JavaScript
26688,C;C++;HTML/CSS;JavaScript;Python;SQL
26689,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Swift;TypeScript
26690,C#;HTML/CSS;JavaScript;SQL;TypeScript
26691,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Perl;SQL
26692,HTML/CSS;JavaScript;PHP;Python
26693,HTML/CSS;Java;JavaScript;SQL;TypeScript
26694,Bash/Shell/PowerShell;C++;Python
26695,Bash/Shell/PowerShell;C++;Java;Kotlin
26696,Bash/Shell/PowerShell;C;Go;HTML/CSS;Java;JavaScript;Rust;TypeScript
26697,Java;JavaScript
26698,HTML/CSS;JavaScript;PHP
26699,HTML/CSS;Java;JavaScript;PHP;TypeScript
26700,Bash/Shell/PowerShell;C;C#;C++;Dart;Go;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL;Swift;TypeScript
26701,C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
26702,Go;HTML/CSS;JavaScript;Python;SQL
26703,Assembly;C;C++
26704,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;SQL
26705,C++;HTML/CSS;JavaScript;PHP;Python
26706,Bash/Shell/PowerShell;C#;SQL
26707,C#;HTML/CSS;SQL
26708,C#;C++;JavaScript
26709,HTML/CSS;JavaScript;PHP
26710,C#;HTML/CSS;Java;JavaScript;SQL
26711,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
26712,Python
26713,Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;PHP;VBA
26714,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;SQL
26715,Python
26716,HTML/CSS;JavaScript
26717,C;C++;Dart;Java;JavaScript;Kotlin;Python
26718,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;SQL;Swift
26719,C#;C++;HTML/CSS;Java;JavaScript;Python
26720,C;C++;HTML/CSS;Java;Python;SQL
26721,SQL
26722,Python
26723,C#;HTML/CSS;Java;JavaScript;TypeScript
26724,Dart;HTML/CSS;JavaScript;TypeScript
26725,C#;HTML/CSS;JavaScript;Python;TypeScript
26726,HTML/CSS;JavaScript;PHP;SQL
26727,C;HTML/CSS;Java;JavaScript;PHP;Python
26728,Bash/Shell/PowerShell;Haskell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
26729,HTML/CSS;Java;JavaScript;SQL;TypeScript
26730,HTML/CSS;JavaScript;Rust
26731,C;HTML/CSS;Java;JavaScript;PHP;Python;SQL
26732,Objective-C;Swift
26733,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
26734,Bash/Shell/PowerShell;Perl;Python
26735,HTML/CSS;JavaScript;Python;TypeScript
26736,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
26737,C#;HTML/CSS;JavaScript;Python;SQL
26738,Python;Scala;SQL;Swift
26739,C++;Python
26740,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;Objective-C;Perl;PHP;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA
26741,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
26742,C;HTML/CSS;JavaScript;Python;SQL
26743,Bash/Shell/PowerShell;C;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
26744,C;C#;C++;JavaScript;PHP;SQL;TypeScript
26745,HTML/CSS
26746,C;C#;C++;HTML/CSS;Java;JavaScript
26747,Java;Kotlin
26748,HTML/CSS;JavaScript;PHP
26749,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;Python;R;TypeScript
26750,HTML/CSS;JavaScript
26751,C#;SQL
26753,Java;SQL
26754,HTML/CSS;JavaScript;Python
26755,HTML/CSS;JavaScript;PHP;SQL;TypeScript
26756,HTML/CSS;Java;JavaScript;Perl;Python;SQL;VBA
26757,Assembly;Bash/Shell/PowerShell;C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;Perl;PHP;Python;R;Ruby;Scala;SQL;VBA
26758,HTML/CSS;JavaScript;PHP;SQL
26759,C;C++;Python
26760,HTML/CSS;JavaScript;TypeScript
26761,Java;JavaScript
26762,HTML/CSS;Java;JavaScript;Python
26763,HTML/CSS;JavaScript;Swift
26764,Bash/Shell/PowerShell;Java;JavaScript;Ruby;Scala;TypeScript
26765,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
26766,HTML/CSS;JavaScript;PHP
26767,Bash/Shell/PowerShell;Java;Python
26768,C;C++;Java
26769,Bash/Shell/PowerShell;HTML/CSS;JavaScript
26770,C#;HTML/CSS;JavaScript
26771,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Kotlin;Python;SQL;TypeScript
26772,Bash/Shell/PowerShell;C;C#;C++;JavaScript;TypeScript
26773,HTML/CSS;Python;SQL
26774,C;C++;HTML/CSS;JavaScript;TypeScript
26775,HTML/CSS;JavaScript
26776,HTML/CSS;Python
26777,Java;Julia
26778,Bash/Shell/PowerShell;C;Haskell;Java;Perl;Python
26779,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL;VBA
26780,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL
26781,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL
26782,C;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
26783,C#;HTML/CSS;JavaScript;SQL;TypeScript
26784,HTML/CSS;JavaScript;PHP;Python;SQL
26785,C#;C++;Java;JavaScript;PHP
26786,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
26787,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL
26788,C#;Perl;Python;SQL
26789,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript
26790,HTML/CSS;Java;JavaScript;SQL;TypeScript
26791,C#;HTML/CSS;JavaScript;PHP;Python;SQL
26792,Assembly;Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL;TypeScript
26794,C;C++
26795,C;C++;Python
26796,Bash/Shell/PowerShell;HTML/CSS;JavaScript;SQL;TypeScript
26797,HTML/CSS;JavaScript
26799,C#;HTML/CSS;Java;JavaScript;R;SQL;TypeScript
26800,C#;HTML/CSS;JavaScript;SQL
26801,C#;HTML/CSS;JavaScript;SQL;TypeScript
26802,HTML/CSS;JavaScript;Ruby
26803,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL
26804,C++;HTML/CSS;JavaScript;Python;TypeScript
26805,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Python;R;VBA
26806,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;TypeScript
26807,Bash/Shell/PowerShell;Java;Scala
26808,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;R
26809,C++;HTML/CSS;Java;JavaScript;Objective-C;Swift
26810,HTML/CSS;Java;JavaScript
26811,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PHP;Python;R;SQL;Swift;TypeScript
26812,C;Go;Python
26813,Java;Kotlin;Scala
26815,C;C++;HTML/CSS
26816,Bash/Shell/PowerShell;C;C++;Haskell;HTML/CSS;JavaScript;Python;TypeScript
26817,Bash/Shell/PowerShell;C++;Python
26818,HTML/CSS;Java;JavaScript;Python;SQL
26819,HTML/CSS;Java;JavaScript;SQL;TypeScript
26820,C#;JavaScript;TypeScript
26821,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
26822,HTML/CSS;Java;SQL
26823,Java;JavaScript;Python;SQL
26824,C#;C++;Dart;HTML/CSS;JavaScript;Ruby
26825,Bash/Shell/PowerShell;HTML/CSS;JavaScript;TypeScript
26826,Bash/Shell/PowerShell;C#;C++;HTML/CSS;Java;Kotlin;Python;SQL
26827,C#;TypeScript
26828,JavaScript
26829,C#;HTML/CSS;JavaScript;PHP;SQL;Swift
26830,Bash/Shell/PowerShell;C;C++;R;SQL
26831,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;SQL
26832,HTML/CSS;JavaScript;PHP;SQL
26833,Bash/Shell/PowerShell;Go;Haskell;HTML/CSS;Java;JavaScript;Kotlin;Python
26834,C;C#;C++;Dart;Go;HTML/CSS;JavaScript;Python;Swift;TypeScript
26835,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
26836,JavaScript;R
26837,Bash/Shell/PowerShell;Kotlin
26838,C#
26839,C#;HTML/CSS;JavaScript
26840,C#;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;Scala;SQL;Swift;VBA
26841,Bash/Shell/PowerShell;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
26842,C#;Kotlin
26843,Bash/Shell/PowerShell;C#;SQL
26844,C#;HTML/CSS;JavaScript;SQL
26845,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;SQL
26846,HTML/CSS;Java;Python
26847,Java
26848,Bash/Shell/PowerShell;Python;Scala
26849,C;C#;Java;JavaScript;Objective-C;Swift;VBA
26850,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
26851,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
26852,Bash/Shell/PowerShell;C;C#;C++
26853,Bash/Shell/PowerShell;Python;Scala;SQL
26854,Java;Python
26855,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;Ruby;SQL
26856,C#;JavaScript
26857,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
26858,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
26859,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;SQL
26860,HTML/CSS;Java;JavaScript;SQL;TypeScript
26861,C#;HTML/CSS;Java;Python;SQL;VBA
26862,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
26863,HTML/CSS;JavaScript;PHP;SQL
26864,Go;JavaScript
26865,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python
26866,Assembly;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
26867,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
26868,Assembly;Bash/Shell/PowerShell;C;C++;Java;JavaScript;PHP;Python
26869,Bash/Shell/PowerShell;Java;JavaScript;SQL
26870,Assembly;C;C++;Java;JavaScript;Objective-C;Swift
26871,HTML/CSS;JavaScript
26872,Dart;Go;Java;Kotlin;SQL;TypeScript
26873,HTML/CSS;JavaScript;PHP;SQL;TypeScript
26874,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python;SQL
26875,Python;Scala;SQL
26876,JavaScript;PHP;TypeScript
26877,C;C++;R
26878,HTML/CSS;Java;JavaScript;SQL
26879,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;PHP;SQL;Swift
26880,C#;HTML/CSS;JavaScript;SQL;TypeScript
26881,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
26882,C;HTML/CSS;JavaScript
26883,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
26884,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Python;Scala;SQL
26885,Go;Objective-C;Swift
26886,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python
26887,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Objective-C;Python;Ruby;Swift
26889,C#;HTML/CSS;Java;Kotlin;SQL;Swift
26890,HTML/CSS;JavaScript
26891,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;Rust;SQL
26892,HTML/CSS;JavaScript;PHP
26893,HTML/CSS;JavaScript;TypeScript
26894,HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
26895,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Python;VBA
26896,C#;HTML/CSS;JavaScript;SQL;TypeScript
26897,C;C++;HTML/CSS
26899,Java;SQL
26900,HTML/CSS;Java;PHP;Python;SQL
26901,Bash/Shell/PowerShell;HTML/CSS;JavaScript
26902,Bash/Shell/PowerShell;HTML/CSS;JavaScript
26903,HTML/CSS;Java;JavaScript;SQL
26904,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
26905,Bash/Shell/PowerShell;Java;Python
26906,HTML/CSS;JavaScript;PHP;SQL
26907,HTML/CSS;Scala;SQL
26908,C;C#;C++
26909,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Python;SQL
26910,Assembly;C;Go;HTML/CSS;Java;JavaScript;Kotlin;Python
26911,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
26912,Bash/Shell/PowerShell;C;C#;C++;Python
26913,C;C++;HTML/CSS;JavaScript;TypeScript
26914,Bash/Shell/PowerShell;C;C++;Java;Python
26915,Objective-C;Swift
26916,Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
26917,HTML/CSS;Java;JavaScript;SQL
26918,R
26919,Java;Python
26920,HTML/CSS;JavaScript
26921,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP
26922,HTML/CSS;JavaScript;PHP
26923,Bash/Shell/PowerShell;C;C#;C++;Haskell;Java;JavaScript;SQL;VBA
26924,C;C#;C++;HTML/CSS;JavaScript;Perl;Python;SQL;TypeScript
26925,HTML/CSS;JavaScript;PHP
26926,HTML/CSS;Java;JavaScript;Python;TypeScript
26927,Bash/Shell/PowerShell;C;C++;JavaScript;PHP;SQL
26928,C++
26929,C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;SQL;Swift;TypeScript
26930,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;Objective-C;Python;Swift;TypeScript
26931,C;C++;Rust
26932,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
26933,Python
26934,C;Java;Rust
26935,HTML/CSS;Java;JavaScript;TypeScript
26936,Assembly;Bash/Shell/PowerShell;C;C++
26937,C#;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
26938,HTML/CSS;Java;JavaScript;PHP;Python;TypeScript
26939,C;HTML/CSS;JavaScript;Python;Rust;TypeScript
26940,C;C++;HTML/CSS;Java;Python;SQL
26941,HTML/CSS;JavaScript;Python
26942,C#;HTML/CSS;JavaScript;SQL;TypeScript
26943,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;SQL
26944,C++
26945,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript;VBA
26946,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL
26947,Bash/Shell/PowerShell;C#;JavaScript;TypeScript
26948,C#;HTML/CSS;Python
26949,HTML/CSS;JavaScript
26950,C;PHP;Python
26951,HTML/CSS;JavaScript;PHP;SQL
26952,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
26953,C#;HTML/CSS;JavaScript;SQL;TypeScript
26954,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
26955,C++;Java
26956,Go;HTML/CSS;JavaScript;Ruby;SQL;TypeScript
26957,C;HTML/CSS;Java;JavaScript;Python
26958,HTML/CSS;Java;JavaScript;Python
26959,Bash/Shell/PowerShell;C#;C++;Python;SQL
26960,HTML/CSS;JavaScript
26961,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Python;SQL
26962,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
26964,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
26965,C++;HTML/CSS;JavaScript;SQL
26966,Python
26967,C++;Python
26968,Bash/Shell/PowerShell;C++;Haskell;Java;Python;Rust;Scala;TypeScript
26969,HTML/CSS;Java;JavaScript;PHP;Python;SQL
26970,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
26971,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript
26972,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;TypeScript
26973,Assembly;Bash/Shell/PowerShell;C;C++;Go;Rust
